Day,Hour,DFI,DNI,GHI,Temperature,kT,Grid Price,Cont Load,Cont Load,,,,,,,,,,
189,18,92,674,375,36.67611084,0.265640203,0.2206,0,4.248802303,,,,,,,,,,
189,19,63,474,168,33.99096069,0.119006811,0.2206,0,4.224100696,,,,,,,,,,
189,20,11,44,12,31.42952881,0.008500486,0.2206,0,4.205863966,,,,,,,,,,
189,21,0,0,0,29.69024048,0,0.0721,0,4.310138046,,,,,,,,,,
189,22,0,0,0,28.26967773,0,0.0721,0,3.835965999,,,,,,,,,,
189,23,0,0,0,26.98568115,0,0.0721,0,3.105246918,,,,,,,,,,
189,24,0,0,0,25.94054565,0,0.0721,0,2.559392623,,,,,,,,,,
190,1,0,0,0,25.11095581,0,0.0721,0,2.186294542,,,,,,,,,,
190,2,0,0,0,24.45430908,0,0.0721,0,1.878933285,,,,,,,,,,
190,3,0,0,0,23.96196899,0,0.0721,0,1.70624293,,,,,,,,,,
190,4,0,0,0,23.75924072,0,0.0721,0,1.583531383,,,,,,,,,,
190,5,0,0,0,23.90648804,0,0.0721,0,1.554837619,,,,,,,,,,
190,6,0,0,0,24.80947266,0,0.0721,0,1.80523937,,,,,,,,,,
190,7,42,0,42,26.72557983,0.029754089,0.0721,0,1.924458382,,,,,,,,,,
190,8,158,69,186,29.10439453,0.131768109,0.0721,0,1.927568647,,,,,,,,,,
190,9,259,202,378,31.4717041,0.267786801,0.0721,0,2.212026983,,,,,,,,,,
190,10,356,185,495,33.53389893,0.350673192,0.0721,0,2.761884212,,,,,,,,,,
190,11,426,246,641,35.42196045,0.454104073,0.0721,0,2.84927624,,,,,,,,,,
190,12,421,429,831,37.33968506,0.588705904,0.2206,0,3.057817405,,,,,,,,,,
190,13,138,891,1013,38.67513428,0.71764029,0.2206,0,3.350812577,,,,,,,,,,
190,14,136,886,985,39.12612305,0.697804231,0.2206,0,3.669534208,,,,,,,,,,
190,15,131,868,898,38.97902832,0.636170761,0.2206,0,3.891759426,,,,,,,,,,
190,16,123,834,760,38.27370605,0.538407325,0.2206,0,4.023592146,,,,,,,,,,
190,17,110,775,579,36.98696289,0.41018137,0.2206,0,4.056769788,,,,,,,,,,
190,18,91,670,373,35.19216309,0.264244648,0.2206,0,3.993867781,,,,,,,,,,
190,19,63,467,166,32.74974976,0.117599495,0.2206,0,3.943499627,,,,,,,,,,
190,20,11,0,11,30.4682251,0.007792738,0.2206,0,3.875321645,,,,,,,,,,
190,21,0,0,0,29.00005493,0,0.0721,0,3.749472456,,,,,,,,,,
190,22,0,0,0,27.7769104,0,0.0721,0,3.146336394,,,,,,,,,,
190,23,0,0,0,26.59398804,0,0.0721,0,2.584883286,,,,,,,,,,
190,24,0,0,0,25.47188721,0,0.0721,0,2.042396758,,,,,,,,,,
191,1,0,0,0,24.40059814,0,0.0721,0,1.693637392,,,,,,,,,,
191,2,0,0,0,23.49477539,0,0.0721,0,1.487193777,,,,,,,,,,
191,3,0,0,0,22.91924438,0,0.0721,0,1.33101953,,,,,,,,,,
191,4,0,0,0,22.59087524,0,0.0721,0,1.227057489,,,,,,,,,,
191,5,0,0,0,22.54070435,0,0.0721,0,1.232838785,,,,,,,,,,
191,6,0,0,0,23.96962891,0,0.0721,0,1.368994382,,,,,,,,,,
191,7,58,428,142,27.2685791,0.100606169,0.0721,0,1.603896689,,,,,,,,,,
191,8,89,650,347,30.69832764,0.245847469,0.0721,0,1.581040605,,,,,,,,,,
191,9,108,761,553,33.21087036,0.391797263,0.0721,0,1.723880302,,,,,,,,,,
191,10,121,823,736,35.18236694,0.521451692,0.0721,0,2.233192848,,,,,,,,,,
191,11,130,859,879,36.45559082,0.622766355,0.0721,0,2.339144888,,,,,,,,,,
191,12,135,877,970,36.58684692,0.687239323,0.2206,0,2.59819187,,,,,,,,,,
191,13,137,883,1003,36.14122925,0.710619629,0.2206,0,2.830063516,,,,,,,,,,
191,14,135,876,975,35.7446228,0.690781793,0.2206,0,3.180781077,,,,,,,,,,
191,15,130,856,887,35.39537964,0.628434308,0.2206,0,3.567313523,,,,,,,,,,
191,16,122,820,747,34.81450806,0.529245128,0.2206,0,3.888550639,,,,,,,,,,
191,17,109,756,567,33.99273071,0.401716181,0.2206,0,3.986412983,,,,,,,,,,
191,18,90,648,362,33.04619751,0.256474881,0.2206,0,3.594256051,,,,,,,,,,
191,19,5,0,5,31.56078491,0.003542471,0.2206,0,3.137176722,,,,,,,,,,
191,20,9,34,10,30.33455811,0.007084941,0.2206,0,3.038261751,,,,,,,,,,
191,21,0,0,0,29.57827148,0,0.0721,0,2.918896003,,,,,,,,,,
191,22,0,0,0,28.31807861,0,0.0721,0,2.548633407,,,,,,,,,,
191,23,0,0,0,26.92110596,0,0.0721,0,2.103104909,,,,,,,,,,
191,24,0,0,0,25.73601685,0,0.0721,0,1.589462726,,,,,,,,,,
192,1,0,0,0,24.78731689,0,0.0721,0,1.338371228,,,,,,,,,,
192,2,0,0,0,24.13387451,0,0.0721,0,1.204096286,,,,,,,,,,
192,3,0,0,0,23.72420654,0,0.0721,0,1.108507076,,,,,,,,,,
192,4,0,0,0,23.47362671,0,0.0721,0,1.018042466,,,,,,,,,,
192,5,0,0,0,23.46209106,0,0.0721,0,1.035784555,,,,,,,,,,
192,6,0,0,0,24.81075439,0,0.0721,0,1.178001671,,,,,,,,,,
192,7,61,293,118,27.77807007,0.083610579,0.0721,0,1.391222569,,,,,,,,,,
192,8,161,126,211,30.83034668,0.149507052,0.0721,0,1.368078858,,,,,,,,,,
192,9,107,751,546,33.2803894,0.386876067,0.0721,0,1.501348341,,,,,,,,,,
192,10,121,819,732,35.31994019,0.518669013,0.0721,0,1.899596118,,,,,,,,,,
192,11,130,861,880,37.0083252,0.623536519,0.0721,0,2.07594511,,,,,,,,,,
192,12,416,419,815,38.30922852,0.577479844,0.2206,0,2.26356173,,,,,,,,,,
192,13,439,406,837,39.13262329,0.593068257,0.2206,0,2.474966312,,,,,,,,,,
192,14,390,536,903,39.42733154,0.639833496,0.2206,0,2.686766448,,,,,,,,,,
192,15,360,479,783,39.27089844,0.554805789,0.2206,0,2.993896804,,,,,,,,,,
192,16,123,835,760,38.65917358,0.538508812,0.2206,0,3.362187764,,,,,,,,,,
192,17,110,773,578,37.49889526,0.409550123,0.2206,0,3.891226729,,,,,,,,,,
192,18,91,665,370,35.78222046,0.262168764,0.2206,0,3.851396022,,,,,,,,,,
192,19,62,457,163,33.37432251,0.115495969,0.2206,0,3.691123006,,,,,,,,,,
192,20,9,34,10,31.29589233,0.007085642,0.2206,0,3.563033405,,,,,,,,,,
192,21,0,0,0,30.14000854,0,0.0721,0,3.450788399,,,,,,,,,,
192,22,0,0,0,29.09716187,0,0.0721,0,2.954399611,,,,,,,,,,
192,23,0,0,0,28.07164917,0,0.0721,0,2.443007467,,,,,,,,,,
192,24,0,0,0,27.15111694,0,0.0721,0,1.931561036,,,,,,,,,,
193,1,0,0,0,26.37590942,0,0.0721,0,1.664664202,,,,,,,,,,
193,2,0,0,0,25.77379761,0,0.0721,0,1.445385036,,,,,,,,,,
193,3,0,0,0,25.38207397,0,0.0721,0,1.270832802,,,,,,,,,,
193,4,0,0,0,25.20595703,0,0.0721,0,1.171176133,,,,,,,,,,
193,5,0,0,0,25.31017456,0,0.0721,0,1.173811069,,,,,,,,,,
193,6,0,0,0,26.49468384,0,0.0721,0,1.400499865,,,,,,,,,,
193,7,56,401,134,29.01873169,0.094957882,0.0721,0,1.549469679,,,,,,,,,,
193,8,152,244,248,32.0460144,0.175742946,0.0721,0,1.52413227,,,,,,,,,,
193,9,253,87,304,34.7257019,0.215426837,0.0721,0,1.696852185,,,,,,,,,,
193,10,258,518,643,36.47112427,0.455656106,0.0721,0,2.207001479,,,,,,,,,,
193,11,366,404,718,37.33306274,0.508804175,0.0721,0,2.36283314,,,,,,,,,,
193,12,460,305,750,37.83937988,0.531480684,0.2206,0,2.636147602,,,,,,,,,,
193,13,448,439,878,38.39675293,0.62218672,0.2206,0,2.844347867,,,,,,,,,,
193,14,441,352,778,38.9135376,0.551322629,0.2206,0,3.281559881,,,,,,,,,,
193,15,439,133,557,39.3024231,0.394712988,0.2206,0,3.48454044,,,,,,,,,,
193,16,192,668,701,39.36333618,0.496757279,0.2206,0,3.887287336,,,,,,,,,,
193,17,144,659,542,38.60927734,0.384083374,0.2206,0,4.046735101,,,,,,,,,,
193,18,138,6,140,37.03740845,0.099209728,0.2206,0,4.051105034,,,,,,,,,,
193,19,37,0,37,34.99389038,0.026219714,0.2206,0,4.027350148,,,,,,,,,,
193,20,2,0,2,33.4470459,0.001417282,0.2206,0,3.908423405,,,,,,,,,,
193,21,0,0,0,32.69951782,0,0.0721,0,3.618121653,,,,,,,,,,
193,22,0,0,0,32.06786499,0,0.0721,0,3.043965457,,,,,,,,,,
193,23,0,0,0,31.25814209,0,0.0721,0,2.394134317,,,,,,,,,,
193,24,0,0,0,30.24239502,0,0.0721,0,1.785434955,,,,,,,,,,
194,1,0,0,0,29.16350708,0,0.0721,0,1.483731425,,,,,,,,,,
194,2,0,0,0,28.10393677,0,0.0721,0,1.288781582,,,,,,,,,,
194,3,0,0,0,27.24077759,0,0.0721,0,1.143434841,,,,,,,,,,
194,4,0,0,0,26.63079224,0,0.0721,0,1.076530955,,,,,,,,,,
194,5,0,0,0,26.3328186,0,0.0721,0,1.051730541,,,,,,,,,,
194,6,0,0,0,27.38552246,0,0.0721,0,1.169044064,,,,,,,,,,
194,7,67,142,95,30.3772522,0.067328798,0.0721,0,1.366084307,,,,,,,,,,
194,8,116,0,116,34.11864624,0.082212006,0.0721,0,1.36183317,,,,,,,,,,
194,9,255,210,377,37.38451538,0.267189018,0.0721,0,1.57268932,,,,,,,,,,
194,10,348,234,522,40.01571045,0.369954025,0.0721,0,2.137449383,,,,,,,,,,
194,11,129,840,859,42.18288574,0.608794075,0.0721,0,2.320439908,,,,,,,,,,
194,12,134,862,953,43.76009521,0.675414149,0.2206,0,2.782808392,,,,,,,,,,
194,13,136,870,988,44.72106323,0.700219495,0.2206,0,3.147746813,,,,,,,,,,
194,14,134,864,962,45.00368652,0.681792666,0.2206,0,3.531415587,,,,,,,,,,
194,15,129,845,876,44.53615723,0.620842386,0.2206,0,3.758830362,,,,,,,,,,
194,16,121,809,737,43.41851196,0.522329725,0.2206,0,3.919928657,,,,,,,,,,
194,17,195,503,499,41.75097046,0.353653369,0.2206,0,4.108598159,,,,,,,,,,
194,18,89,639,357,39.64022217,0.253014534,0.2206,0,4.111976785,,,,,,,,,,
194,19,61,434,155,37.14199219,0.109852249,0.2206,0,4.093305852,,,,,,,,,,
194,20,0,0,0,35.10424194,0,0.2206,0,4.077622274,,,,,,,,,,
194,21,0,0,0,33.90880737,0,0.0721,0,3.833569695,,,,,,,,,,
194,22,0,0,0,32.89071045,0,0.0721,0,3.147115096,,,,,,,,,,
194,23,0,0,0,31.82079468,0,0.0721,0,2.559352198,,,,,,,,,,
194,24,0,0,0,30.71834717,0,0.0721,0,1.963754224,,,,,,,,,,
195,1,0,0,0,29.61397705,0,0.0721,0,1.625086696,,,,,,,,,,
195,2,0,0,0,28.63051758,0,0.0721,0,1.391887136,,,,,,,,,,
195,3,0,0,0,27.84996948,0,0.0721,0,1.259176309,,,,,,,,,,
195,4,0,0,0,27.26619873,0,0.0721,0,1.143596122,,,,,,,,,,
195,5,0,0,0,26.97753296,0,0.0721,0,1.125321362,,,,,,,,,,
195,6,0,0,0,27.97966919,0,0.0721,0,1.331733291,,,,,,,,,,
195,7,62,240,108,30.8557373,0.076551915,0.0721,0,1.502460912,,,,,,,,,,
195,8,138,337,270,34.29180298,0.191379787,0.0721,0,1.489225578,,,,,,,,,,
195,9,171,542,485,37.24389038,0.343774803,0.0721,0,1.680511972,,,,,,,,,,
195,10,120,805,717,39.68300781,0.508219658,0.0721,0,2.199864052,,,,,,,,,,
195,11,129,844,862,41.69197998,0.610997691,0.0721,0,2.419446466,,,,,,,,,,
195,12,134,866,956,43.20818481,0.67762621,0.2206,0,2.782131213,,,,,,,,,,
195,13,136,874,992,44.09124146,0.703143515,0.2206,0,3.209278568,,,,,,,,,,
195,14,135,869,966,44.38924561,0.68471435,0.2206,0,3.642542616,,,,,,,,,,
195,15,130,851,881,44.1395813,0.624465158,0.2206,0,3.915732533,,,,,,,,,,
195,16,121,816,743,43.28017578,0.526648822,0.2206,0,4.013274396,,,,,,,,,,
195,17,109,754,564,41.8003479,0.399771111,0.2206,0,4.172895155,,,,,,,,,,
195,18,164,243,266,39.74187622,0.188544531,0.2206,0,4.210778418,,,,,,,,,,
195,19,61,441,157,37.03560791,0.111283802,0.2206,0,4.185954108,,,,,,,,,,
195,20,0,0,0,34.74483643,0,0.2206,0,4.263153242,,,,,,,,,,
195,21,0,0,0,33.46126709,0,0.0721,0,4.238322892,,,,,,,,,,
195,22,0,0,0,32.36449585,0,0.0721,0,3.543530322,,,,,,,,,,
195,23,0,0,0,31.24099121,0,0.0721,0,2.83480278,,,,,,,,,,
195,24,0,0,0,30.03310547,0,0.0721,0,2.197948356,,,,,,,,,,
196,1,0,0,0,28.82354126,0,0.0721,0,1.809432998,,,,,,,,,,
196,2,0,0,0,27.80046997,0,0.0721,0,1.543861062,,,,,,,,,,
196,3,0,0,0,27.05205688,0,0.0721,0,1.384158068,,,,,,,,,,
196,4,0,0,0,26.59508667,0,0.0721,0,1.249667518,,,,,,,,,,
196,5,0,0,0,26.44237671,0,0.0721,0,1.224761645,,,,,,,,,,
196,6,0,0,0,27.77572021,0,0.0721,0,1.418980637,,,,,,,,,,
196,7,55,394,129,30.9644104,0.091449444,0.0721,0,1.530233438,,,,,,,,,,
196,8,87,622,329,34.19509277,0.233231527,0.0721,0,1.528985567,,,,,,,,,,
196,9,257,137,337,36.64528809,0.23890281,0.0721,0,1.748550448,,,,,,,,,,
196,10,120,808,719,38.66091309,0.509706589,0.0721,0,2.295423506,,,,,,,,,,
196,11,129,849,865,40.28972778,0.613207509,0.0721,0,2.517217242,,,,,,,,,,
196,12,135,871,961,41.39724121,0.681262909,0.2206,0,2.81164282,,,,,,,,,,
196,13,137,878,996,41.94262085,0.706074774,0.2206,0,3.303909644,,,,,,,,,,
196,14,135,873,969,42.0357605,0.686934193,0.2206,0,3.790479639,,,,,,,,,,
196,15,130,852,881,41.69051514,0.624550076,0.2206,0,3.923459998,,,,,,,,,,
196,16,121,814,741,40.89330444,0.525302618,0.2206,0,4.084422061,,,,,,,,,,
196,17,108,749,560,39.60479126,0.396989833,0.2206,0,4.179059601,,,,,,,,,,
196,18,89,639,356,37.87294922,0.252372108,0.2206,0,4.244936283,,,,,,,,,,
196,19,60,431,153,35.95656738,0.108463294,0.2206,0,4.190921569,,,,,,,,,,
196,20,0,0,0,34.38213501,0,0.2206,0,4.269077138,,,,,,,,,,
196,21,0,0,0,33.34783325,0,0.0721,0,4.280120058,,,,,,,,,,
196,22,0,0,0,32.41481934,0,0.0721,0,3.649680748,,,,,,,,,,
196,23,0,0,0,31.45910034,0,0.0721,0,2.926692904,,,,,,,,,,
196,24,0,0,0,30.58178101,0,0.0721,0,2.276744276,,,,,,,,,,
197,1,0,0,0,29.77919922,0,0.0721,0,1.877522902,,,,,,,,,,
197,2,0,0,0,29.00826416,0,0.0721,0,1.60664901,,,,,,,,,,
197,3,0,0,0,28.25039063,0,0.0721,0,1.456075359,,,,,,,,,,
197,4,0,0,0,27.55043945,0,0.0721,0,1.289000061,,,,,,,,,,
197,5,0,0,0,27.03496704,0,0.0721,0,1.257720188,,,,,,,,,,
197,6,0,0,0,28.00618896,0,0.0721,0,1.453663486,,,,,,,,,,
197,7,55,393,128,30.9649292,0.090753706,0.0721,0,1.563085957,,,,,,,,,,
197,8,87,625,329,34.48314819,0.233265384,0.0721,0,1.580505827,,,,,,,,,,
197,9,107,744,536,37.52398071,0.380031143,0.0721,0,1.821481565,,,,,,,,,,
197,10,120,812,721,39.91896973,0.511198609,0.0721,0,2.339097385,,,,,,,,,,
197,11,129,852,868,41.79796753,0.615423568,0.0721,0,2.581230038,,,,,,,,,,
197,12,135,874,963,43.11367188,0.682779834,0.2206,0,2.930692923,,,,,,,,,,
197,13,137,881,998,43.85372314,0.7075953,0.2206,0,3.402987452,,,,,,,,,,
197,14,135,874,971,44.02489624,0.68845194,0.2206,0,3.869403661,,,,,,,,,,
197,15,130,855,883,43.60976563,0.626058767,0.2206,0,4.018050758,,,,,,,,,,
197,16,121,817,743,42.6473938,0.526796902,0.2206,0,4.114172224,,,,,,,,,,
197,17,108,754,562,41.12865601,0.39846549,0.2206,0,4.273082985,,,,,,,,,,
197,18,90,644,358,39.15856323,0.253826771,0.2206,0,4.338955141,,,,,,,,,,
197,19,60,436,154,36.93712769,0.109188052,0.2206,0,4.284370558,,,,,,,,,,
197,20,0,0,0,35.10521851,0,0.2206,0,4.297755449,,,,,,,,,,
197,21,0,0,0,33.97969971,0,0.0721,0,4.333466916,,,,,,,,,,
197,22,0,0,0,33.06447754,0,0.0721,0,3.879479868,,,,,,,,,,
197,23,0,0,0,32.11254272,0,0.0721,0,3.245572876,,,,,,,,,,
197,24,0,0,0,31.0916687,0,0.0721,0,2.561750981,,,,,,,,,,
198,1,0,0,0,30.04442749,0,0.0721,0,2.208380175,,,,,,,,,,
198,2,0,0,0,29.03685913,0,0.0721,0,1.862964702,,,,,,,,,,
198,3,0,0,0,28.11019287,0,0.0721,0,1.679051505,,,,,,,,,,
198,4,0,0,0,27.33953247,0,0.0721,0,1.562960753,,,,,,,,,,
198,5,0,0,0,26.88488159,0,0.0721,0,1.558692557,,,,,,,,,,
198,6,0,0,0,27.93096313,0,0.0721,0,1.777067631,,,,,,,,,,
198,7,58,280,109,31.01558838,0.077294378,0.0721,0,1.863359877,,,,,,,,,,
198,8,110,510,307,34.24904785,0.21770068,0.0721,0,1.681504813,,,,,,,,,,
198,9,160,571,489,36.51134644,0.346761018,0.0721,0,1.761013458,,,,,,,,,,
198,10,347,110,428,38.3243042,0.303504531,0.0721,0,2.25244387,,,,,,,,,,
198,11,129,845,860,39.96901855,0.609845553,0.0721,0,2.413039271,,,,,,,,,,
198,12,134,866,955,41.29598389,0.677212213,0.2206,0,2.541708889,,,,,,,,,,
198,13,136,873,990,41.96074829,0.702031509,0.2206,0,2.75676549,,,,,,,,,,
198,14,135,867,962,41.85772095,0.682176072,0.2206,0,3.110011202,,,,,,,,,,
198,15,130,847,875,41.04921875,0.620482394,0.2206,0,3.426619317,,,,,,,,,,
198,16,335,337,591,39.49953613,0.419091537,0.2206,0,3.892372048,,,,,,,,,,
198,17,271,141,356,37.45092163,0.252447694,0.2206,0,4.108379443,,,,,,,,,,
198,18,80,0,80,35.07393799,0.056729819,0.2206,0,4.210645945,,,,,,,,,,
198,19,75,192,116,32.95888672,0.082258237,0.2206,0,4.121990786,,,,,,,,,,
198,20,0,0,0,31.76531372,0,0.2206,0,4.210223657,,,,,,,,,,
198,21,0,0,0,31.06105957,0,0.0721,0,4.089334323,,,,,,,,,,
198,22,0,0,0,30.4444519,0,0.0721,0,3.531339245,,,,,,,,,,
198,23,0,0,0,29.92806396,0,0.0721,0,2.828804372,,,,,,,,,,
198,24,0,0,0,29.44475708,0,0.0721,0,2.248570202,,,,,,,,,,
199,1,0,0,0,28.91387329,0,0.0721,0,1.909441619,,,,,,,,,,
199,2,0,0,0,28.32579956,0,0.0721,0,1.673511877,,,,,,,,,,
199,3,0,0,0,27.70913086,0,0.0721,0,1.440917189,,,,,,,,,,
199,4,0,0,0,27.13286743,0,0.0721,0,1.347634954,,,,,,,,,,
199,5,0,0,0,26.79082642,0,0.0721,0,1.322018415,,,,,,,,,,
199,6,0,0,0,27.50444946,0,0.0721,0,1.541640026,,,,,,,,,,
199,7,53,374,122,29.61342773,0.086527111,0.0721,0,1.767714807,,,,,,,,,,
199,8,114,460,291,30.99266968,0.206388438,0.0721,0,1.58084746,,,,,,,,,,
199,9,255,147,340,31.29503784,0.24114113,0.0721,0,1.5625609,,,,,,,,,,
199,10,349,198,496,31.39449463,0.351782354,0.0721,0,1.845087185,,,,,,,,,,
199,11,353,435,729,31.01067505,0.517034952,0.0721,0,1.91024299,,,,,,,,,,
199,12,483,162,637,30.51098022,0.451785,0.2206,0,2.147270432,,,,,,,,,,
199,13,136,863,978,29.9609314,0.693635368,0.2206,0,2.312401045,,,,,,,,,,
199,14,463,304,753,29.47243652,0.534056679,0.2206,0,2.618340114,,,,,,,,,,
199,15,341,27,366,29.30172119,0.259581334,0.2206,0,2.890257664,,,,,,,,,,
199,16,217,10,225,29.37508545,0.159578689,0.2206,0,3.206202227,,,,,,,,,,
199,17,135,0,135,29.46727905,0.095747213,0.2206,0,3.689630506,,,,,,,,,,
199,18,25,0,25,29.35494385,0.017730965,0.2206,0,3.548960706,,,,,,,,,,
199,19,70,1,70,28.99315796,0.049646703,0.2206,0,3.366624985,,,,,,,,,,
199,20,0,0,0,28.50307617,0,0.2206,0,3.25429718,,,,,,,,,,
199,21,0,0,0,27.86467896,0,0.0721,0,3.151682714,,,,,,,,,,
199,22,0,0,0,27.15471802,0,0.0721,0,2.727470549,,,,,,,,,,
199,23,0,0,0,26.48928223,0,0.0721,0,2.199716018,,,,,,,,,,
199,24,0,0,0,25.82476196,0,0.0721,0,1.710237603,,,,,,,,,,
200,1,0,0,0,25.11846313,0,0.0721,0,1.415603181,,,,,,,,,,
200,2,0,0,0,24.49343262,0,0.0721,0,1.243026209,,,,,,,,,,
200,3,0,0,0,24.05733643,0,0.0721,0,1.116872323,,,,,,,,,,
200,4,0,0,0,23.73638306,0,0.0721,0,1.056175069,,,,,,,,,,
200,5,0,0,0,23.51958618,0,0.0721,0,1.057571797,,,,,,,,,,
200,6,0,0,0,23.82457886,0,0.0721,0,1.21680932,,,,,,,,,,
200,7,25,0,25,25.00692139,0.017734024,0.0721,0,1.435776213,,,,,,,,,,
200,8,143,276,249,26.62185059,0.176630875,0.0721,0,1.467294,,,,,,,,,,
200,9,220,374,435,27.70250854,0.30857201,0.0721,0,1.643316337,,,,,,,,,,
200,10,119,788,699,28.23964844,0.495843299,0.0721,0,2.101551198,,,,,,,,,,
200,11,128,828,843,28.68233643,0.597991275,0.0721,0,2.204594081,,,,,,,,,,
200,12,133,850,937,28.90569458,0.664671204,0.2206,0,2.45646197,,,,,,,,,,
200,13,465,176,637,28.89299927,0.451862921,0.2206,0,2.65033872,,,,,,,,,,
200,14,484,213,687,29.02822266,0.487330968,0.2206,0,3.054114003,,,,,,,,,,
200,15,296,498,734,29.50136719,0.520670932,0.2206,0,3.304544289,,,,,,,,,,
200,16,120,798,725,30.11373291,0.514286684,0.2206,0,3.827678598,,,,,,,,,,
200,17,107,736,548,30.40395508,0.388729797,0.2206,0,3.98760393,,,,,,,,,,
200,18,10,0,10,30.03017578,0.007093609,0.2206,0,4.021387846,,,,,,,,,,
200,19,59,418,147,29.18526611,0.104276059,0.2206,0,3.970365464,,,,,,,,,,
200,20,0,0,0,28.50637207,0,0.2206,0,4.021549144,,,,,,,,,,
200,21,0,0,0,28.0246521,0,0.0721,0,3.648466901,,,,,,,,,,
200,22,0,0,0,27.46450195,0,0.0721,0,2.884074502,,,,,,,,,,
200,23,0,0,0,26.909021,0,0.0721,0,2.398456504,,,,,,,,,,
200,24,0,0,0,26.36477051,0,0.0721,0,2.032710067,,,,,,,,,,
201,1,0,0,0,25.97530518,0,0.0721,0,1.729315774,,,,,,,,,,
201,2,0,0,0,25.76973877,0,0.0721,0,1.412095152,,,,,,,,,,
201,3,0,0,0,25.52651367,0,0.0721,0,1.252128701,,,,,,,,,,
201,4,0,0,0,25.15715942,0,0.0721,0,1.162638213,,,,,,,,,,
201,5,0,0,0,24.93361816,0,0.0721,0,1.144929376,,,,,,,,,,
201,6,0,0,0,25.58452759,0,0.0721,0,1.292597631,,,,,,,,,,
201,7,21,0,21,28.26763306,0.014899283,0.0721,0,1.510533144,,,,,,,,,,
201,8,135,18,141,31.24071655,0.100038045,0.0721,0,1.498503017,,,,,,,,,,
201,9,240,276,398,32.51174316,0.282376894,0.0721,0,1.521917507,,,,,,,,,,
201,10,119,793,702,33.04692993,0.498061757,0.0721,0,1.950274973,,,,,,,,,,
201,11,128,834,848,33.43282471,0.601647251,0.0721,0,2.126559205,,,,,,,,,,
201,12,134,857,943,33.61080322,0.669048771,0.2206,0,2.43945004,,,,,,,,,,
201,13,136,865,979,33.62111816,0.6945904,0.2206,0,2.779587722,,,,,,,,,,
201,14,134,860,954,33.57894287,0.676853157,0.2206,0,3.098756373,,,,,,,,,,
201,15,129,842,869,33.47857056,0.616546534,0.2206,0,3.716997655,,,,,,,,,,
201,16,121,807,732,33.41906128,0.519346448,0.2206,0,3.924807281,,,,,,,,,,
201,17,108,745,554,33.40010986,0.393057284,0.2206,0,4.113630392,,,,,,,,,,
201,18,89,637,351,32.78954468,0.249030879,0.2206,0,3.183340869,,,,,,,,,,
201,19,59,426,149,31.38277588,0.105713963,0.2206,0,2.878179597,,,,,,,,,,
201,20,0,0,0,30.23470459,0,0.2206,0,2.777854074,,,,,,,,,,
201,21,0,0,0,29.68151245,0,0.0721,0,2.719038972,,,,,,,,,,
201,22,0,0,0,29.1880127,0,0.0721,0,2.353489137,,,,,,,,,,
201,23,0,0,0,28.67348633,0,0.0721,0,1.918174454,,,,,,,,,,
201,24,0,0,0,28.14589844,0,0.0721,0,1.512647851,,,,,,,,,,
202,1,0,0,0,27.64681396,0,0.0721,0,1.308348606,,,,,,,,,,
202,2,0,0,0,27.17141113,0,0.0721,0,1.196249371,,,,,,,,,,
202,3,0,0,0,26.71325073,0,0.0721,0,1.142224808,,,,,,,,,,
202,4,0,0,0,26.28734741,0,0.0721,0,1.115057871,,,,,,,,,,
202,5,0,0,0,25.99923096,0,0.0721,0,1.164783733,,,,,,,,,,
202,6,0,0,0,26.77666626,0,0.0721,0,1.390676702,,,,,,,,,,
202,7,53,375,119,29.29076538,0.084445352,0.0721,0,1.610573439,,,,,,,,,,
202,8,85,615,319,32.3489624,0.226370313,0.0721,0,1.551012452,,,,,,,,,,
202,9,106,737,526,34.96260986,0.373262648,0.0721,0,1.702390585,,,,,,,,,,
202,10,120,806,712,37.0703064,0.505252862,0.0721,0,2.255522517,,,,,,,,,,
202,11,129,847,859,38.19667969,0.609567708,0.0721,0,2.431365435,,,,,,,,,,
202,12,134,870,955,38.80907593,0.677691689,0.2206,0,2.667572049,,,,,,,,,,
202,13,136,878,992,39.63479004,0.703947807,0.2206,0,3.03497624,,,,,,,,,,
202,14,135,873,967,40.42287598,0.686207187,0.2206,0,3.449279446,,,,,,,,,,
202,15,130,855,881,40.72310791,0.625179454,0.2206,0,3.762211918,,,,,,,,,,
202,16,122,820,742,40.18905029,0.526541606,0.2206,0,3.926608618,,,,,,,,,,
202,17,109,758,561,38.88671265,0.398099516,0.2206,0,4.087076647,,,,,,,,,,
202,18,89,648,355,36.95717773,0.251916806,0.2206,0,4.183235683,,,,,,,,,,
202,19,60,435,150,34.57848511,0.106443721,0.2206,0,4.129277639,,,,,,,,,,
202,20,0,0,0,32.85469971,0,0.2206,0,4.173164485,,,,,,,,,,
202,21,0,0,0,32.0336853,0,0.0721,0,4.21626372,,,,,,,,,,
202,22,0,0,0,31.26448975,0,0.0721,0,3.682722038,,,,,,,,,,
202,23,0,0,0,30.37197266,0,0.0721,0,2.933852775,,,,,,,,,,
202,24,0,0,0,29.35042725,0,0.0721,0,2.328265734,,,,,,,,,,
203,1,0,0,0,28.21761475,0,0.0721,0,1.956262265,,,,,,,,,,
203,2,0,0,0,27.05419312,0,0.0721,0,1.682705684,,,,,,,,,,
203,3,0,0,0,26.05602417,0,0.0721,0,1.527603717,,,,,,,,,,
